	z_coordinate_0	z_coordinate_1
4723	-1.1905608	11.34307
4724	0.86520255	11.924825
4725	-2.4761834	9.446364
4726	0.6669177	10.54894
4727	-1.1037322	14.0122385
4728	-0.1480825	12.589841
4729	-2.0528295	13.34047
4730	0.44669342	7.196193
4731	3.8752315	13.4811735
4732	0.4583524	7.79705
4733	-1.9921448	11.585437
4734	0.18511963	7.9175267
4735	-4.2168894	8.382734
4736	1.3416464	11.186087
4737	-1.8394048	8.938939
4738	0.16731584	6.9904513
4739	2.4622223	7.525771
4740	-1.8934636	8.274995
4741	1.0834663	9.144496
4742	-2.4373357	7.725329
4743	-1.697263	9.185763
4744	-1.4354031	13.139134
4745	2.9343417	10.356891
4746	4.061434	12.883974
4747	-0.83710366	9.04183
4748	0.25687832	6.822024
4749	0.17405134	6.3797812
4750	0.55712116	7.7318745
4751	2.4938018	11.203412
4752	4.0736403	10.224693
4753	-1.5488787	13.211462
4754	0.5854039	6.1838813
4755	2.609811	12.46828
4756	-1.0380672	3.007673
4757	0.13941646	6.3160596
4758	3.6084247	9.908202
4759	4.152572	10.790103
4760	-0.8308633	13.485784
4761	2.1955605	15.104213
4762	3.0568502	9.992658
4763	-1.8170168	13.193452
4764	1.6129618	12.742402
4765	1.6151434	6.7368903
4766	0.45609874	10.409371
4767	0.54493487	7.1680856
4768	-1.708092	12.896471
4769	-1.6258999	13.86461
4770	4.304489	12.875526
4771	1.5775775	7.9451423
4772	2.493068	10.317075
4773	0.67347485	8.7029
4774	3.612818	8.723247
4775	-1.620219	9.159889
4776	-5.355331	9.29792
4777	0.96063274	11.148612
4778	-0.35578674	7.636603
4779	-1.5427493	12.780265
4780	2.8791757	13.152916
4781	-2.298597	7.0014663
4782	-4.446655	9.71671
4783	2.1277795	10.428889
4784	0.7688684	7.838202
4785	-0.6073237	12.524022
4786	0.2011351	11.811645
4787	-1.1231859	14.004334
4788	-1.3033158	8.951817
4789	-1.4854468	9.427325
4790	0.6982758	6.324845
4791	1.2526349	8.146947
4792	2.5005	7.785871
4793	-1.4676485	10.554168
4794	-0.29266858	12.965619
4795	1.8216684	10.21931
4796	-2.1542702	8.486423
4797	-0.5938263	12.391095
4798	-0.73553365	12.608888
4799	1.394633	6.3094516
4800	-0.7115132	14.540238
4801	-4.120442	9.449138
4802	2.2760127	10.64816
4803	3.0236702	7.7115674
4804	0.15907592	13.00172
4805	3.5143628	10.327458
4806	3.946014	10.779695
4807	1.0589933	10.810541
4808	-0.10852063	7.4056973
4809	-0.202672	12.2712145
4810	-0.70226926	7.675
4811	-1.0028801	10.758341
4812	0.26894838	6.832875
4813	1.2880602	8.379817
4814	-1.7987531	9.089929
4815	1.7931437	11.487157
4816	-3.9007022	9.706809
4817	-0.98496526	13.3512945
4818	0.9726152	10.053464
4819	1.1603734	10.629914
4820	1.2097807	7.393657
4821	3.7083867	10.148702
4822	3.728538	13.626513
4823	-0.8369207	12.5485
4824	2.3074877	10.295653
4825	2.3811278	11.088201
4826	3.0874822	11.018976
4827	-0.582938	16.424974
4828	3.224108	9.901714
4829	0.070587635	12.175641
4830	3.546599	11.866458
4831	0.7912513	7.454815
4832	3.8007941	12.394815
4833	2.7758062	10.3252
4834	-2.569532	8.669937
4835	2.5829585	8.163845
4836	2.2558541	10.3380995
4837	-0.30562347	2.1596773
4838	-3.1392663	8.851642
4839	-0.2431823	13.041146
4840	-0.54706526	13.105626
4841	2.1742556	10.498628
4842	1.0442436	9.248425
4843	1.7820342	10.636502
4844	0.24844539	7.884047
4845	0.16849947	7.1282077
4846	5.2907567	8.005476
4847	1.9229791	7.7505755
4848	0.57177836	7.879233
4849	1.7529153	10.957243
4850	0.3662923	7.4016995
4851	2.4670002	10.36642
4852	2.6345067	11.1742525
4853	0.17751694	8.009869
4854	-0.3700124	12.191705
4855	0.108201265	6.789886
4856	1.638613	7.414832
4857	1.465428	6.4397836
4858	2.699371	10.927669
4859	1.5235225	6.593267
4860	-4.3826704	9.397445
4861	2.7456708	11.187867
4862	3.3295789	13.77443
4863	1.7734458	11.525909
4864	-0.04382187	6.8804564
4865	2.6317456	11.38152
4866	-2.8247461	8.681565
4867	-1.503819	13.344878
4868	2.865263	11.54807
4869	3.155716	12.986238
4870	-1.8117714	8.566949
4871	4.8055534	10.924245
4872	3.5304685	12.619794
4873	-0.30493313	7.154146
4874	-2.0970964	9.344777
4875	4.670155	12.23953
4876	1.4097153	7.606561
4877	-5.1690784	10.640334
4878	-3.9102283	9.379342
4879	-3.537273	8.953959
4880	2.4320679	10.356389
4881	3.8059587	8.961137
4882	1.2835436	10.141522
4883	2.656469	10.71704
4884	3.8530927	12.715163
4885	3.869496	9.24393
4886	3.4334414	13.511855
4887	-1.5100839	13.2335205
4888	0.35370976	7.197536
4889	-2.3542042	9.106179
4890	0.53517026	12.636683
4891	-4.3409863	7.6608186
4892	2.6381483	10.111446
4893	2.4241323	10.699174
4894	-0.19830918	7.2650275
4895	0.8125246	6.9048057
4896	-0.03252554	6.9232717
4897	-1.5506246	8.537328
4898	1.7395725	6.3441567
4899	-0.24251491	13.158948
4900	-1.8929285	13.488677
4901	-1.7899064	12.627063
4902	-3.807835	8.713067
4903	2.145075	9.97652
4904	-1.1276568	9.745084
4905	-0.96228963	14.02255
4906	2.274046	9.543871
4907	-2.4523015	9.332349
4908	-2.6246681	8.823291
4909	-1.8922855	7.41313
4910	2.057064	7.459886
4911	1.8368922	8.142134
4912	1.0703073	11.141281
4913	1.3077484	2.176784
4914	1.2429724	10.758363
4915	2.7929232	11.40781
4916	-1.6099551	11.235749
4917	1.377506	10.826505
4918	2.0138457	9.338319
4919	3.9799864	10.102752
4920	2.323152	11.3992815
4921	-0.2171309	13.178067
4922	1.8613472	8.587949
4923	2.1912937	9.993623
4924	3.7309513	9.229836
4925	1.4074888	-0.0012233555
4926	2.0220113	7.2499433
4927	2.6386755	10.805032
4928	0.9609588	9.7414465
4929	0.9367989	7.2105327
4930	-1.0409796	13.231198
4931	1.8312889	6.687423
4932	-1.9930813	4.642887
4933	1.0866051	12.124917
4934	0.2692275	7.514337
4935	1.4100393	11.391413
4936	4.0968356	10.238482
4937	-3.958159	8.11573
4938	0.6876645	8.97914
4939	2.428942	10.483285
4940	3.8194494	9.531962
4941	2.9484444	13.373083
4942	0.11726296	8.189609
4943	1.1648183	6.1562915
4944	4.194349	8.94418
4945	-1.5781527	13.031863
4946	3.640417	9.546539
4947	0.85252374	11.25995
4948	0.09969145	6.944731
4949	-3.798852	10.288765
4950	0.7881294	5.8448377
4951	3.9333093	13.357446
4952	0.98650795	8.092105
4953	-0.17135358	6.893783
4954	-2.2407818	7.670632
4955	-3.1834888	9.498256
4956	2.0508416	10.122981
4957	-1.0238822	13.749442
4958	-1.5383391	13.767943
4959	2.9198673	12.081836
4960	2.5653896	1.0655231
4961	4.0544853	12.676444
4962	-1.178951	12.791423
4963	-1.355112	9.652654
4964	1.3067029	11.812422
4965	-0.90623456	13.230721
4966	-2.2490833	10.743451
4967	3.9231513	10.329277
4968	1.2934948	8.315897
4969	0.5817514	7.218435
4970	1.9248811	11.036065
4971	1.5336902	10.026462
4972	-1.2002808	13.390527
4973	-2.5649765	10.833484
4974	0.90514374	7.2036386
4975	3.980578	12.701477
4976	-0.3108253	15.293553
4977	0.8328528	11.081269
4978	3.2467718	11.247914
4979	3.3104744	11.020223
4980	-0.33505726	12.267413
4981	-6.3355417	7.7943053
4982	1.4338301	10.891391
4983	2.2475317	8.479187
4984	-0.28230053	6.5290866
4985	-1.3200777	13.121301
4986	3.4549663	9.160055
4987	1.0351312	8.725961
4988	-0.04066372	7.606556
4989	-1.4739634	4.301578
4990	-3.4981756	9.636972
4991	-2.3192823	12.422122
4992	1.9019936	10.794142
4993	1.8302596	11.43143
4994	-0.40977353	13.294941
4995	1.687122	9.11553
4996	-1.0634251	4.964987
4997	3.897191	10.775126
4998	3.3534596	8.6758795
4999	-1.21861	11.036446
5000	-0.20171869	7.575298
5001	-1.3795847	12.170407
5002	0.6170494	11.142893
5003	-8.349837	13.095126
5004	0.036679447	11.071303
5005	-0.201653	7.4519625
5006	1.0788643	10.578996
5007	-1.887718	12.02543
5008	-2.8197231	9.030563
5009	0.10510975	10.200711
5010	1.7946783	10.853274
5011	1.3873007	9.693709
5012	0.9984586	10.514638
5013	0.45077437	11.409263
5014	-1.1631254	12.110579
5015	0.96264	10.342984
5016	-9.166826	12.519525
5017	-2.5445285	8.476793
5018	-1.2574062	8.66559
5019	-4.3552957	12.179349
5020	-1.5275558	9.277966
5021	-3.8728232	8.309914
5022	0.7412916	14.85195
5023	1.3846066	9.787068
5024	-8.1907215	13.082943
5025	-0.8113174	7.2281036
5026	-1.4728532	10.310058
5027	-0.19562459	7.0598707
5028	-2.6399243	8.544882
5029	-2.5052848	8.466714
5030	-0.5498598	6.841762
5031	-1.6856875	12.084943
5032	1.383758	10.265899
5033	-0.38140398	6.3686357
5034	-1.2611198	12.695247
5035	2.676874	12.640759
5036	-10.6408	13.846356
5037	1.7577538	9.412574
5038	-3.462668	9.256565
5039	-0.12136656	6.439869
5040	0.3679374	10.730054
5041	-10.038854	15.013295
5042	-2.976913	8.887111
5043	2.3053548	14.670125
5044	-1.4464977	9.718719
5045	-9.962983	13.806251
5046	-2.3198168	12.373852
5047	-1.9729776	12.214058
5048	-8.354226	10.6854
5049	0.7562526	8.825822
5050	-9.320618	14.50913
5051	-0.28497374	8.117569
5052	-1.6869435	12.324175
5053	0.5102836	11.416194
5054	-4.834022	8.729041
5055	-0.44034088	8.010641
5056	-1.6208053	10.979672
5057	0.3139915	6.459578
5058	-2.5103965	13.241725
5059	0.4982134	8.046261
5060	-0.09410417	7.67617
5061	-1.8396161	8.370145
5062	-1.0854989	14.697167
5063	-0.1491512	6.924997
5064	-2.2072587	11.99488
5065	-0.96239984	9.014839
5066	-9.085523	12.842894
5067	-2.3750215	8.907105
5068	3.3620627	13.305142
5069	0.24958146	6.687261
5070	1.3300647	7.102848
5071	0.63586	8.094052
5072	-0.9415516	2.5712616
5073	-0.049830675	6.6429925
5074	-8.11254	13.937703
5075	1.248888	9.706452
5076	-8.8476	12.788392
5077	-0.052254856	8.113618
5078	1.0168911	6.3509183
5079	-10.4557905	12.05122
5080	0.47905058	10.743531
5081	-0.58404386	6.8405557
5082	0.15690327	11.259652
5083	-4.2365055	9.532875
5084	1.7838753	10.4677515
5085	0.19797999	11.979585
5086	-0.8384865	8.2836075
5087	-1.2092639	12.306729
5088	0.11958116	7.2021832
5089	-3.909665	7.9357066
5090	-8.870641	12.547841
5091	-1.4234145	11.978799
5092	-2.1744719	8.878416
5093	1.0535077	10.98462
5094	-1.0724046	12.352306
5095	-2.1537216	12.139462
5096	-9.790028	14.890275
5097	-7.423854	12.293005
5098	-0.82098037	3.212874
5099	-5.962692	10.29252
5100	0.5953552	9.411454
5101	0.5825464	10.436473
5102	0.1943621	8.347253
5103	1.0884049	8.212193
5104	2.5344415	13.341758
5105	0.3705532	10.398856
5106	0.4827103	11.267905
5107	0.32363403	14.87823
5108	-10.089412	14.917721
5109	-0.9555509	1.5749438
5110	-2.4871266	8.912857
5111	-10.701553	12.479045
5112	1.8584311	13.878758
5113	-1.9303071	14.195033
5114	-3.4931617	8.260862
5115	-2.1491277	7.388662
5116	2.0572162	14.100297
5117	1.3489168	10.676543
5118	-9.656733	15.361709
5119	-7.6157784	16.317678
5120	-2.2361772	12.371429
5121	-9.408084	12.733705
5122	-2.160705	8.7709055
5123	-1.2597798	12.260965
5124	3.4345748	13.769347
5125	0.6143545	11.623635
5126	-1.2905021	11.946288
5127	-0.22748184	11.86958
5128	0.4851923	7.8097606
5129	-1.3447777	11.977706
5130	-1.6546038	14.402122
5131	0.021310983	8.595019
5132	1.4186683	11.628368
5133	-9.820623	12.767083
5134	-2.8083334	8.218554
5135	-1.4405191	8.1038065
5136	-0.1137594	9.831267
5137	-0.39133328	7.468451
5138	-0.7699688	7.832751
5139	-9.335918	15.317357
5140	-1.9911361	13.236649
5141	2.0018406	14.20535
5142	2.6925902	14.130487
5143	-1.203429	-1.9088342
5144	-9.003808	12.722438
5145	1.36326	9.429143
5146	-2.045387	10.216178
5147	-9.074527	14.010861
5148	-0.08528727	7.0850596
5149	-8.676486	13.053538
5150	-1.4020909	11.5826235
5151	-2.916424	8.513112
5152	-10.513522	14.896114
5153	-8.560384	14.806403
5154	0.8159343	8.55231
5155	-0.37254262	7.002038
5156	-0.23027182	7.1867776
5157	0.2650476	8.577233
5158	-0.1372568	14.554515
5159	-1.5193579	12.102733
5160	-10.067767	15.529868
5161	-3.3375611	9.281005
5162	-0.9432979	7.683719
5163	1.7132475	7.3139534
5164	0.13652217	10.912354
5165	2.742097	13.335002
5166	-8.641776	12.623659
5167	1.811505	13.360025
5168	0.1495468	6.720896
5169	-2.7219377	13.282622
5170	1.9822394	12.280272
5171	-0.4787622	1.5285654
5172	-2.1867447	9.113278
5173	-8.729989	13.248343
5174	2.6238906	14.085799
5175	0.24906528	15.352714
5176	-2.3240335	12.469981
5177	1.6009722	10.073747
5178	-0.7635208	12.695725
5179	3.44471	13.014315
5180	-2.8810153	7.4944205
5181	0.6603847	10.492618
5182	-2.2847636	9.304078
5183	0.42316562	9.853186
5184	2.5629852	9.163737
5185	-2.0584264	12.454711
5186	1.1063	11.904563
5187	0.2010082	6.9811873
5188	-1.6210488	8.758869
5189	-9.069316	13.074251
5190	-1.0019287	14.441696
5191	-0.27923995	15.101697
5192	-2.802638	9.088201
5193	-1.7452179	10.1895
5194	1.8854815	14.192561
5195	-9.308875	13.836999
5196	-2.9473405	12.652287
5197	-0.8938836	13.118919
5198	-1.8833238	12.873063
5199	-3.345429	8.541275
5200	-10.378546	14.759515
5201	1.9016174	13.616615
5202	-2.4940653	8.372618
5203	-7.69039	12.29462
5204	-1.4612896	12.146813
5205	2.113245	14.180652
5206	-0.29855812	8.559098
5207	-2.6647947	11.42892
5208	-8.639281	12.580466
5209	0.7985671	6.9148912
5210	1.3914926	10.441751
5211	-0.6236102	-11.936038
5212	-1.0354276	11.867158
5213	-1.0114578	16.72161
5214	2.9590876	14.173022
5215	-2.3032813	8.438523
5216	-8.910734	15.917979
5217	-0.18739116	9.321983
5218	-2.3955882	12.809028
5219	0.23531407	6.6432996
5220	1.2484819	8.121546
5221	3.0818202	14.273411
5222	1.0868456	11.62144
5223	0.22467297	10.504332
5224	0.57795876	10.403995
5225	-0.2872817	11.97302
5226	2.1685328	12.871568
5227	-10.048749	15.507054
5228	0.57264006	9.4872465
5229	0.5594256	6.731362
5230	-5.947842	11.1758585
5231	0.99013263	10.578757
5232	-1.7629411	8.52146
5233	-2.9092474	5.7777524
5234	2.676706	13.733775
5235	-2.836546	8.978414
5236	0.07405329	7.586683
5237	-2.8757255	9.474596
5238	-1.1545295	8.243316
5239	-1.6605219	8.566613
5240	-1.046589	12.207767
5241	-0.14132226	7.9254436
5242	-0.10896599	8.215826
5243	1.9761529	10.160302
5244	1.9370185	11.177678
5245	-2.773514	8.964843
5246	-2.4912193	8.503095
5247	-2.5283232	8.864265
5248	3.3592637	14.57853
5249	0.04908341	6.2807736
5250	0.6170101	11.240238
5251	-2.2586992	13.176714
5252	-0.6420134	7.658156
5253	-8.8303175	12.876716
5254	-10.475943	15.419141
5255	-8.628142	12.538826
5256	-2.1588917	12.374167
5257	0.29598534	11.012022
5258	-0.6814149	12.211001
5259	0.070191264	6.805045
5260	-4.8909907	7.160133
5261	0.26242846	7.327262
5262	-1.8054256	5.8904905
5263	2.8384883	13.691106
5264	-1.9096215	-4.7109795
5265	-1.5640796	13.136371
5266	-4.298299	5.248014
5267	1.3670067	13.507511
5268	0.2863536	10.873181
5269	2.1280956	13.530888
5270	-0.116651535	7.1263843
5271	-2.6828737	13.065478
5272	0.3133878	10.843496
5273	-2.036214	11.001768
5274	1.5336353	11.419257
5275	-0.33293146	5.6869826
5276	0.44728285	10.994849
5277	0.5355645	1.0818231
5278	0.46580058	6.6396456
5279	-2.5198398	9.811354
5280	0.7846589	11.622806
5281	0.5639599	10.785565
5282	-0.46129876	7.3121724
5283	-0.4152876	15.532268
5284	-1.5199287	8.398439
5285	-3.2940006	9.50199
5286	1.0532565	11.941847
5287	1.6947405	10.483403
5288	-2.512342	7.3298917
5289	-0.033611238	7.0752025
5290	0.8437789	11.681414
5291	-2.9659047	9.034558
5292	0.2526995	10.894683
5293	-2.6674514	-6.8080506
5294	-2.2273526	9.005514
5295	-2.2830892	7.893642
5296	-11.010428	14.561435
5297	-0.8158904	13.382182
5298	-1.0046303	14.690567
5299	-5.900294	10.948609
5300	2.1773534	13.860641
5301	0.13204944	11.172708
5302	-7.7459407	12.512237
5303	0.643807	11.609275
5304	-0.8181227	12.845286
5305	0.54324085	10.732021
5306	1.7421129	11.3634615
5307	0.8858209	10.817105
5308	-8.996739	9.702813
5309	-2.4969091	6.6516
5310	0.4847921	11.604791
5311	-2.9364147	12.885676
5312	1.6290932	10.681001
5313	-10.293346	14.77901
5314	-0.04335767	6.8792315
5315	-11.688646	11.761737
5316	-2.2806754	12.992843
5317	0.44129294	10.912545
5318	-7.756245	12.066373
5319	0.71769226	10.360295
5320	-0.56920975	11.865374
5321	-2.6620407	11.447159
5322	0.9167634	10.541421
5323	1.0369487	12.486281
5324	-2.5666518	8.888984
5325	-8.987788	12.541032
5326	-0.12986475	14.709273
5327	-8.995742	12.702022
5328	-8.715638	12.864482
5329	-1.0016041	10.453711
5330	-3.1819847	8.883435
5331	-2.303351	8.917463
5332	-0.75759864	7.779796
5333	-0.5541738	14.756
5334	-0.20577484	7.2079372
5335	-2.3437395	12.612939
5336	0.33140123	11.260251
5337	-2.0007343	13.513461
5338	0.05435747	7.094547
5339	-0.5933079	7.8178077
5340	-3.2903018	9.336524
5341	-1.0239294	10.186812
5342	-2.6911547	9.228127
5343	0.37964445	11.58825
5344	0.6400752	7.8170047
5345	0.8612363	11.657559
5346	-0.1682092	9.130272
5347	2.1271775	11.5472145
5348	-7.795187	12.4563
5349	3.0808384	13.258264
5350	-8.528655	13.018041
5351	0.9552946	11.136832
5352	1.4479992	13.588074
5353	-10.136792	13.484438
5354	-1.6074603	13.120364
5355	0.12746269	6.870114
5356	-0.69907093	16.030054
5357	1.2995816	8.269341
5358	0.42417634	7.3837934
5359	0.8298349	10.790528
5360	-2.1876674	9.277195
5361	-0.037205637	14.077737
5362	0.4844361	11.068299
5363	0.4444657	6.9014387
5364	1.6354018	10.413855
5365	-0.14532393	8.612611
5366	1.3384663	10.708863
5367	-10.646649	14.470452
5368	-2.379865	4.8550954
5369	0.8437004	10.677162
5370	-10.721326	12.9318905
5371	-0.89204186	12.1615305
5372	0.20428276	10.632922
5373	-0.17428136	7.7251954
5374	-0.7715739	15.351509
5375	-1.9079041	8.285607
5376	-2.502617	7.0888953
5377	-2.3560364	10.534562
5378	0.35958004	11.0330305
5379	-0.2006715	8.077788
5380	-0.8668559	7.6946282
5381	-1.5727112	16.242867
5382	1.0492656	12.376058
5383	-1.066723	11.887204
5384	0.6186509	7.624624
5385	0.9265727	10.668395
5386	1.0707642	10.177794
5387	-2.8982353	9.14601
5388	-1.4339428	2.1772254
5389	-3.052525	10.975056
5390	3.0535498	13.793178
5391	2.9862323	13.213124
5392	-1.8539797	8.423568
5393	-0.6495551	7.396576
5394	1.4638872	7.392043
5395	-1.5297096	12.103642
5396	0.2642874	10.379834
5397	-7.4080386	13.0469675
5398	1.4779594	11.624883
5399	2.0064414	12.133418
5400	-1.0278372	12.387924
5401	-0.3137769	8.409262
5402	-1.5899327	12.256568
5403	-0.5880458	7.6234126
5404	-1.7670252	8.660326
5405	-1.7334682	11.992805
5406	-2.2298198	10.115422
5407	-2.8997443	9.370885
5408	0.86119336	11.463648
5409	0.041789293	6.50162
5410	3.9168832	11.399443
5411	-1.8826575	11.60322
5412	-3.613368	9.092582
5413	0.74437714	11.2354555
5414	1.3584926	8.009787
5415	-0.23015922	14.068603
5416	1.2834069	8.765474
5417	1.0720195	8.258907
5418	-1.8178695	8.415027
5419	-2.1332448	12.191113
5420	-2.6270046	13.506101
5421	1.1913906	10.746478
5422	1.5861678	14.311407
5423	-10.012302	15.060647
5424	1.5956779	11.199344
5425	-9.403269	13.275777
5426	2.0951335	7.156302
5427	-8.807536	14.823112
5428	-10.001967	12.213244
5429	-2.7607183	6.125575
5430	3.4936519	12.992269
5431	1.0545259	11.458584
5432	-1.5690017	12.412775
5433	-10.254942	14.338217
5434	-2.6353168	10.369272
5435	-9.15455	14.238292
5436	1.3498515	8.232786
5437	-0.6196515	10.283477
5438	0.204368	6.7949715
5439	-0.7944864	11.85432
5440	-2.6030211	10.023528
5441	-2.1967638	7.672811
5442	-4.639808	7.577015
5443	-10.1428385	15.098399
5444	1.5781475	11.6131315
5445	-10.639097	9.123328
5446	-2.7166946	8.606317
5447	0.17677379	11.406402
5448	-2.3943996	8.627609
5449	0.8656791	11.0757
5450	0.22850281	6.911523
5451	0.06267965	15.657518
5452	-1.173313	12.076282
5453	-0.35563403	7.400218
5454	-1.9333824	13.083351
5455	-1.2820538	7.962323
5456	-9.455813	13.169137
5457	3.1684163	14.14579
5458	1.1412998	10.476153
5459	1.2241042	11.785987
5460	0.17401159	8.348302
5461	-11.240611	14.149459
5462	2.702862	13.45762
5463	-10.477956	12.734155
5464	-0.7815385	7.368264
5465	-1.8982692	12.707736
5466	0.0740962	6.959186
5467	-1.760362	12.050248
5468	1.7214725	12.368446
5469	-0.30451554	15.054204
5470	-2.1765084	12.446843
5471	-2.5242777	8.71435
5472	1.065706	11.531352
5473	2.3968675	10.773934
5474	-3.3410678	9.042968
5475	-6.1993575	12.864537
5476	-2.989067	10.593367
5477	0.467359	11.447869
5478	-1.8413495	7.526912
5479	-1.9833286	13.462258
5480	-0.027633967	7.108763
5481	-3.0594914	-3.1073654
5482	-10.425604	12.159295
5483	2.0746405	13.80033
5484	0.6990411	6.906464
5485	-1.8951554	12.226401
5486	-1.1569656	14.798379
5487	-0.22536337	11.022838
5488	2.5025332	11.546233
5489	-2.4187474	7.874794
5490	1.2119858	10.644918
5491	-2.0610151	12.246903
5492	1.4520217	12.768575
5493	-9.111965	12.854698
5494	-9.099576	13.198099
5495	0.32770538	11.781573
5496	-0.88756937	11.560111
5497	0.23020345	6.843969
5498	-10.492073	12.59036
5499	-0.0722574	6.9954906
5500	-8.917693	12.762173
5501	-9.406028	12.2308
5502	1.1398093	12.348153
5503	-8.901878	12.45011
5504	-8.005599	13.121062
5505	-1.1354635	12.625257
5506	0.5897964	10.441884
5507	-10.069985	10.463258
5508	-2.35465	13.378728
5509	-10.172162	14.047563
5510	-10.347774	14.791625
5511	-9.808407	14.616297
5512	-0.4077589	6.942411
5513	-2.1465926	9.060136
5514	2.8719492	13.38935
5515	-0.75234026	11.956674
5516	-2.7896159	8.794591
5517	0.8012896	6.835049
5518	0.53728443	11.174918
5519	-10.038993	14.974637
5520	1.176727	8.9257
5521	-0.06398821	7.7512555
5522	-10.439702	12.590058
5523	0.49198908	8.163874
5524	2.7483482	13.721955
5525	-0.51676327	11.687337
5526	2.3215895	13.736063
5527	-1.7594867	10.727622
5528	-0.9457524	15.365199
5529	0.81850284	10.152669
5530	-0.78131026	15.412566
5531	0.59215003	12.507573
5532	-0.9536245	11.394427
5533	3.0442843	14.026347
5534	1.4995465	9.9792795
5535	0.19240111	7.6543107
5536	2.7278664	14.485948
5537	0.9670267	10.471684
5538	-1.8265091	8.711468
5539	0.8344097	10.166312
5540	0.9985847	10.544999
5541	-0.54290557	7.8635163
5542	-8.413821	13.285516
5543	-9.268268	12.936872
5544	-1.0079088	3.2110472
5545	-1.2591091	11.651033
5546	-0.56624717	11.581758
5547	2.558157	14.262359
5548	-0.0142552275	11.478562
5549	-9.202308	13.960542
5550	1.4794068	11.3692665
5551	-0.19299889	7.507651
5552	-9.784711	10.249785
5553	-2.653491	-3.4148393
5554	-2.299699	8.962302
5555	1.3447537	11.264428
5556	-1.7965062	8.251041
5557	-0.54191273	11.736011
5558	-8.352468	12.485936
5559	1.9537902	13.098992
5560	-1.6522912	11.216529
5561	1.623882	10.534892
5562	1.0742197	9.277464
5563	-2.281022	13.200958
5564	-2.0334609	12.488746
5565	-2.5052207	5.372103
5566	-1.9143728	9.825074
5567	-2.633722	8.694797
5568	-2.6810346	8.9949045
5569	3.142284	13.828132
5570	2.2267573	9.201194
5571	-9.758347	14.394018
5572	-0.77842766	7.1214633
5573	1.4635532	11.133019
5574	-9.597222	12.725837
5575	-0.28783214	7.656874
5576	-2.3505127	12.440171
5577	2.9209323	14.021046
5578	-10.94982	13.32696
5579	-8.258338	14.676302
5580	-1.9831066	9.071574
5581	-1.4373043	13.630363
5582	0.3805042	6.657474
5583	-10.023387	13.826765
5584	-1.6438605	12.311048
5585	-1.373616	12.4417095
5586	-1.0546551	12.418926
5587	-1.511278	11.784129
5588	-1.9946322	12.337729
5589	1.2985687	10.5040045
5590	0.16949856	11.461955
5591	-3.9736009	12.951675
5592	0.9191927	10.395829
5593	-1.7229078	8.50162
5594	-5.5748925	8.792525
5595	1.2481036	10.7563925
5596	2.959525	13.097516
5597	-2.3896618	10.1626005
5598	-2.143664	12.7471
5599	0.016097007	10.895173
5600	0.6674381	10.937583
5601	2.0740829	10.777568
5602	-1.8975403	12.970988
5603	-8.311119	12.882315
5604	2.7831645	14.133117
5605	0.1121673	7.2392173
5606	0.011082111	6.65411
5607	-1.8802807	10.523379
5608	-2.9538567	9.420543
5609	0.9272535	7.4477115
5610	1.473783	10.890076
5611	0.10616273	6.8762355
5612	1.8220396	11.312063
5613	-1.5777359	11.917275
5614	0.05645585	7.943483
5615	0.93750334	11.583379
5616	-10.065976	13.71857
5617	-1.5180587	7.8092723
5618	-10.535759	12.590266
5619	2.1763482	10.735747
5620	-1.2342134	12.359996
5621	1.5038605	10.437671
5622	-1.7208879	13.323516
5623	-2.7675724	7.0108705
5624	-0.68771	15.941457
5625	2.7132847	13.843255
5626	-0.23537165	12.989822
5627	-0.62577754	15.505708
5628	-10.695191	13.386788
5629	-1.6640027	12.600844
5630	-1.7558056	10.016633
5631	-10.754827	13.99323
5632	1.748874	10.41139
5633	-2.646412	10.258216
5634	-1.5559648	12.395732
5635	-0.36724168	11.129519
5636	-1.9132428	7.8457737
5637	-1.6400154	11.302705
5638	-0.9040591	6.920463
5639	2.035035	13.682073
5640	0.5856394	11.579089
5641	-2.5791888	8.535765
5642	1.7529163	9.625654
5643	-4.6017838	7.9507327
5644	2.589257	14.364932
5645	0.96441936	10.758659
5646	2.6177607	11.762999
5647	-0.53669655	6.541577
5648	-1.2199866	7.7043977
5649	0.22891718	11.707229
5650	-1.0974457	12.825379
5651	-9.985462	14.131834
5652	-1.82002	12.590493
5653	0.8750681	0.31731424
5654	-8.108271	12.417263
5655	0.89401317	11.652745
5656	-0.40538853	7.794382
5657	1.2337892	14.810252
5658	1.8703105	13.119746
5659	-3.353397	8.875142
5660	-2.4557173	9.085721
5661	2.2354045	13.14829
5662	-8.977458	15.1678705
5663	1.4446999	12.297246
5664	-2.4055943	13.232717
5665	-0.92330164	8.375159
5666	-9.53387	12.759469
5667	1.5808859	7.0594077
5668	-0.20172518	5.9075685
5669	0.45891488	8.238162
5670	0.3929171	10.766432
5671	0.91860354	11.544689
5672	-1.7533102	8.759174
5673	-0.29324108	8.276966
5674	-0.19055665	7.222602
5675	1.3476334	7.4267273
5676	2.2045684	14.3861475
5677	-8.778447	16.119907
5678	-9.572594	12.552175
5679	-2.1524043	10.646285
5680	-4.4995103	9.644494
5681	1.7373403	11.822844
5682	-1.380243	11.9436865
5683	1.5431857	9.869788
5684	2.265575	7.9610066
5685	0.76621866	9.038361
5686	0.36458033	6.778698
5687	0.7776539	15.698316
